LineId,Date,Time,Host,Component,PID,Content,EventId,EventTemplate,ParameterList
1477,2021-03-16,19:39:01,hydra0,CRON,35584,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1478,2021-03-16,19:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1479,2021-03-16,19:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1480,2021-03-16,19:45:01,hydra0,CRON,35778,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1481,2021-03-16,19:45:01,hydra0,CRON,35778,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1482,2021-03-16,19:55:01,hydra0,CRON,36012,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1483,2021-03-16,19:55:01,hydra0,CRON,36012,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1484,2021-03-16,20:05:01,hydra0,CRON,36246,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1485,2021-03-16,20:05:01,hydra0,CRON,36246,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1486,2021-03-16,20:09:01,hydra0,CRON,36341,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1487,2021-03-16,20:09:01,hydra0,CRON,36341,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1488,2021-03-16,20:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1489,2021-03-16,20:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1490,2021-03-16,20:15:01,hydra0,CRON,36561,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1491,2021-03-16,20:15:01,hydra0,CRON,36561,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1492,2021-03-16,20:17:01,hydra0,CRON,36636,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1493,2021-03-16,20:17:01,hydra0,CRON,36636,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1494,2021-03-16,20:25:01,hydra0,CRON,36860,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1495,2021-03-16,20:25:01,hydra0,CRON,36860,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1496,2021-03-16,20:32:28,hydra0,sshd,37036,Accepted password for monster from 211.65.192.155 port 56861 ssh2,a0801c02,Accepted password for monster from <*> port <*> ssh2,"['211.65.192.155', '56861']"
1497,2021-03-16,20:32:28,hydra0,sshd,37036,pam_unix(sshd:session): session opened for user monster by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(sshd:session):', 'monster', '(uid=0)']"
1498,2021-03-16,20:32:28,hydra0,systemd-logind,1418,New session 240782 of user monster.,aee117f1,New session <*> of user monster.,['240782']
1499,2021-03-16,20:32:28,hydra0,sshd,37038,Accepted password for monster from 211.65.192.155 port 56863 ssh2,a0801c02,Accepted password for monster from <*> port <*> ssh2,"['211.65.192.155', '56863']"
1500,2021-03-16,20:32:28,hydra0,sshd,37038,pam_unix(sshd:session): session opened for user monster by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(sshd:session):', 'monster', '(uid=0)']"
1501,2021-03-16,20:32:28,hydra0,systemd-logind,1418,New session 240783 of user monster.,aee117f1,New session <*> of user monster.,['240783']
1502,2021-03-16,20:35:01,hydra0,CRON,37109,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1503,2021-03-16,20:35:01,hydra0,CRON,37109,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1504,2021-03-16,20:39:01,hydra0,CRON,37201,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1505,2021-03-16,20:39:01,hydra0,CRON,37201,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1506,2021-03-16,20:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1507,2021-03-16,20:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1508,2021-03-16,20:42:45,hydra0,sshd,37343,Accepted password for monster from 211.65.192.155 port 49465 ssh2,a0801c02,Accepted password for monster from <*> port <*> ssh2,"['211.65.192.155', '49465']"
1509,2021-03-16,20:42:45,hydra0,sshd,37343,pam_unix(sshd:session): session opened for user monster by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(sshd:session):', 'monster', '(uid=0)']"
1510,2021-03-16,20:42:45,hydra0,systemd-logind,1418,New session 240786 of user monster.,aee117f1,New session <*> of user monster.,['240786']
1511,2021-03-16,20:42:45,hydra0,sshd,37344,Accepted password for monster from 211.65.192.155 port 49466 ssh2,a0801c02,Accepted password for monster from <*> port <*> ssh2,"['211.65.192.155', '49466']"
1512,2021-03-16,20:42:45,hydra0,sshd,37344,pam_unix(sshd:session): session opened for user monster by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(sshd:session):', 'monster', '(uid=0)']"
1513,2021-03-16,20:42:45,hydra0,systemd-logind,1418,New session 240787 of user monster.,aee117f1,New session <*> of user monster.,['240787']
1514,2021-03-16,20:42:45,hydra0,sshd,37386,Accepted password for monster from 211.65.192.155 port 49468 ssh2,a0801c02,Accepted password for monster from <*> port <*> ssh2,"['211.65.192.155', '49468']"
1515,2021-03-16,20:42:45,hydra0,sshd,37386,pam_unix(sshd:session): session opened for user monster by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(sshd:session):', 'monster', '(uid=0)']"
1516,2021-03-16,20:42:45,hydra0,systemd-logind,1418,New session 240788 of user monster.,aee117f1,New session <*> of user monster.,['240788']
1517,2021-03-16,20:42:45,hydra0,sshd,37381,Accepted password for monster from 211.65.192.155 port 49467 ssh2,a0801c02,Accepted password for monster from <*> port <*> ssh2,"['211.65.192.155', '49467']"
1518,2021-03-16,20:42:45,hydra0,sshd,37381,pam_unix(sshd:session): session opened for user monster by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(sshd:session):', 'monster', '(uid=0)']"
1519,2021-03-16,20:42:45,hydra0,systemd-logind,1418,New session 240789 of user monster.,aee117f1,New session <*> of user monster.,['240789']
1520,2021-03-16,20:42:51,hydra0,su,37492,Successful su for root by monster,23239cfb,<*> su for root by monster,['Successful']
1521,2021-03-16,20:42:51,hydra0,su,37492,+ /dev/pts/8 monster:root,30a3d658,+ <*> monster:root,['/dev/pts/8']
1522,2021-03-16,20:42:51,hydra0,su,37492,pam_unix(su:session): session opened for user root by monster(uid=1001),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(su:session):', 'root', 'monster(uid=1001)']"
1523,2021-03-16,20:42:51,hydra0,su,37492,pam_systemd(su:session): Cannot create session: Already running in a session,7b6022fa,pam_systemd(su:session): Cannot create session: Already running in a session,[]
1524,2021-03-16,20:45:01,hydra0,CRON,37572,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1525,2021-03-16,20:45:01,hydra0,CRON,37572,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1526,2021-03-16,20:55:01,hydra0,CRON,37861,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1527,2021-03-16,20:55:01,hydra0,CRON,37861,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1528,2021-03-16,21:00:33,hydra0,sshd,37038,pam_unix(sshd:session): session closed for user monster,c1256636,<*> session closed for user <*>,"['pam_unix(sshd:session):', 'monster']"
1529,2021-03-16,21:00:33,hydra0,systemd-logind,1418,Removed session 240783.,c9cfd6b2,Removed session <*>,['240783.']
1530,2021-03-16,21:00:35,hydra0,sshd,37036,pam_unix(sshd:session): session closed for user monster,c1256636,<*> session closed for user <*>,"['pam_unix(sshd:session):', 'monster']"
1531,2021-03-16,21:00:35,hydra0,systemd-logind,1418,Removed session 240782.,c9cfd6b2,Removed session <*>,['240782.']
1532,2021-03-16,21:01:14,hydra0,sshd,37386,pam_unix(sshd:session): session closed for user monster,c1256636,<*> session closed for user <*>,"['pam_unix(sshd:session):', 'monster']"
1533,2021-03-16,21:01:14,hydra0,sshd,37344,pam_unix(sshd:session): session closed for user monster,c1256636,<*> session closed for user <*>,"['pam_unix(sshd:session):', 'monster']"
1534,2021-03-16,21:01:14,hydra0,sshd,37343,pam_unix(sshd:session): session closed for user monster,c1256636,<*> session closed for user <*>,"['pam_unix(sshd:session):', 'monster']"
1535,2021-03-16,21:01:14,hydra0,su,37492,pam_unix(su:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(su:session):', 'root']"
1536,2021-03-16,21:01:14,hydra0,systemd-logind,1418,Removed session 240788.,c9cfd6b2,Removed session <*>,['240788.']
1537,2021-03-16,21:01:14,hydra0,systemd-logind,1418,Removed session 240787.,c9cfd6b2,Removed session <*>,['240787.']
1538,2021-03-16,21:01:14,hydra0,systemd-logind,1418,Removed session 240786.,c9cfd6b2,Removed session <*>,['240786.']
1539,2021-03-16,21:01:14,hydra0,sshd,37381,pam_unix(sshd:session): session closed for user monster,c1256636,<*> session closed for user <*>,"['pam_unix(sshd:session):', 'monster']"
1540,2021-03-16,21:01:14,hydra0,systemd-logind,1418,Removed session 240789.,c9cfd6b2,Removed session <*>,['240789.']
1541,2021-03-16,21:05:01,hydra0,CRON,38138,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1542,2021-03-16,21:05:01,hydra0,CRON,38138,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1543,2021-03-16,21:09:01,hydra0,CRON,38231,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1544,2021-03-16,21:09:01,hydra0,CRON,38231,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1545,2021-03-16,21:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1546,2021-03-16,21:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1547,2021-03-16,21:15:01,hydra0,CRON,38422,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1548,2021-03-16,21:15:01,hydra0,CRON,38422,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1549,2021-03-16,21:17:01,hydra0,CRON,38475,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1550,2021-03-16,21:17:01,hydra0,CRON,38475,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1551,2021-03-16,21:25:01,hydra0,CRON,38665,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1552,2021-03-16,21:25:01,hydra0,CRON,38665,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1553,2021-03-16,21:35:01,hydra0,CRON,38900,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1554,2021-03-16,21:35:01,hydra0,CRON,38900,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1555,2021-03-16,21:39:01,hydra0,CRON,38999,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1556,2021-03-16,21:39:01,hydra0,CRON,38999,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1557,2021-03-16,21:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1558,2021-03-16,21:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1559,2021-03-16,21:45:01,hydra0,CRON,39190,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1560,2021-03-16,21:45:01,hydra0,CRON,39190,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1561,2021-03-16,21:55:01,hydra0,CRON,39437,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1562,2021-03-16,21:55:01,hydra0,CRON,39437,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1563,2021-03-16,22:05:01,hydra0,CRON,39671,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1564,2021-03-16,22:05:01,hydra0,CRON,39671,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1565,2021-03-16,22:09:01,hydra0,CRON,39767,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1566,2021-03-16,22:09:01,hydra0,CRON,39767,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1567,2021-03-16,22:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1568,2021-03-16,22:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1569,2021-03-16,22:15:01,hydra0,CRON,39958,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1570,2021-03-16,22:15:01,hydra0,CRON,39958,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1571,2021-03-16,22:17:01,hydra0,CRON,40011,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1572,2021-03-16,22:17:01,hydra0,CRON,40011,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1573,2021-03-16,22:25:01,hydra0,CRON,40196,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1574,2021-03-16,22:25:01,hydra0,CRON,40196,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1575,2021-03-16,22:35:01,hydra0,CRON,40429,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1576,2021-03-16,22:35:01,hydra0,CRON,40429,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1577,2021-03-16,22:39:01,hydra0,CRON,40526,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1578,2021-03-16,22:39:01,hydra0,CRON,40526,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1579,2021-03-16,22:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1580,2021-03-16,22:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1581,2021-03-16,22:42:05,hydra0,sshd,1026,pam_unix(sshd:session): session closed for user monster,c1256636,<*> session closed for user <*>,"['pam_unix(sshd:session):', 'monster']"
1582,2021-03-16,22:42:05,hydra0,systemd-logind,1418,Removed session 240340.,c9cfd6b2,Removed session <*>,['240340.']
1583,2021-03-16,22:43:27,hydra0,sshd,28825,pam_unix(sshd:session): session closed for user monster,c1256636,<*> session closed for user <*>,"['pam_unix(sshd:session):', 'monster']"
1584,2021-03-16,22:43:27,hydra0,sshd,26650,pam_unix(sshd:session): session closed for user monster,c1256636,<*> session closed for user <*>,"['pam_unix(sshd:session):', 'monster']"
1585,2021-03-16,22:43:27,hydra0,sshd,39324,pam_unix(sshd:session): session closed for user monster,c1256636,<*> session closed for user <*>,"['pam_unix(sshd:session):', 'monster']"
1586,2021-03-16,22:43:27,hydra0,sshd,20753,pam_unix(sshd:session): session closed for user monster,c1256636,<*> session closed for user <*>,"['pam_unix(sshd:session):', 'monster']"
1587,2021-03-16,22:43:27,hydra0,sshd,27786,pam_unix(sshd:session): session closed for user monster,c1256636,<*> session closed for user <*>,"['pam_unix(sshd:session):', 'monster']"
1588,2021-03-16,22:43:27,hydra0,su,28921,pam_unix(su:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(su:session):', 'root']"
1589,2021-03-16,22:43:27,hydra0,su,39603,pam_unix(su:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(su:session):', 'root']"
1590,2021-03-16,22:43:27,hydra0,systemd-logind,1418,Removed session 240720.,c9cfd6b2,Removed session <*>,['240720.']
1591,2021-03-16,22:43:27,hydra0,systemd-logind,1418,Removed session 240736.,c9cfd6b2,Removed session <*>,['240736.']
1592,2021-03-16,22:43:27,hydra0,systemd-logind,1418,Removed session 240452.,c9cfd6b2,Removed session <*>,['240452.']
1593,2021-03-16,22:43:27,hydra0,systemd-logind,1418,Removed session 240328.,c9cfd6b2,Removed session <*>,['240328.']
1594,2021-03-16,22:43:27,hydra0,systemd-logind,1418,Removed session 240729.,c9cfd6b2,Removed session <*>,['240729.']
1595,2021-03-16,22:45:01,hydra0,CRON,40734,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1596,2021-03-16,22:45:01,hydra0,CRON,40734,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1597,2021-03-16,22:55:01,hydra0,CRON,309,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1598,2021-03-16,22:55:01,hydra0,CRON,309,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1599,2021-03-16,23:05:01,hydra0,CRON,554,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1600,2021-03-16,23:05:01,hydra0,CRON,554,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1601,2021-03-16,23:09:01,hydra0,CRON,665,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1602,2021-03-16,23:09:01,hydra0,CRON,665,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1603,2021-03-16,23:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1604,2021-03-16,23:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1605,2021-03-16,23:15:01,hydra0,CRON,891,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1606,2021-03-16,23:15:01,hydra0,CRON,891,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1607,2021-03-16,23:17:01,hydra0,CRON,940,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1608,2021-03-16,23:17:01,hydra0,CRON,940,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1609,2021-03-16,23:25:01,hydra0,CRON,1173,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1610,2021-03-16,23:25:01,hydra0,CRON,1173,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1611,2021-03-16,23:35:01,hydra0,CRON,1427,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1612,2021-03-16,23:35:01,hydra0,CRON,1427,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1613,2021-03-16,23:39:01,hydra0,CRON,1524,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1614,2021-03-16,23:39:01,hydra0,CRON,1524,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1615,2021-03-16,23:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1616,2021-03-16,23:39:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1617,2021-03-16,23:45:01,hydra0,CRON,1748,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1618,2021-03-16,23:45:01,hydra0,CRON,1748,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1619,2021-03-16,23:55:01,hydra0,CRON,2019,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1620,2021-03-16,23:55:01,hydra0,CRON,2019,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1621,2021-03-16,23:59:01,hydra0,CRON,2115,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1622,2021-03-16,23:59:01,hydra0,CRON,2115,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1623,2021-03-17,00:05:01,hydra0,CRON,2277,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1624,2021-03-17,00:05:01,hydra0,CRON,2277,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1625,2021-03-17,00:09:01,hydra0,CRON,2381,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1626,2021-03-17,00:09:01,hydra0,CRON,2381,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1627,2021-03-17,00:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1628,2021-03-17,00:09:02,hydra0,php7.0,,DIGEST-MD5 common mech free,5290983b,DIGEST-MD5 common mech free,[]
1629,2021-03-17,00:15:01,hydra0,CRON,2582,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1630,2021-03-17,00:15:01,hydra0,CRON,2582,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1631,2021-03-17,00:17:01,hydra0,CRON,2635,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1632,2021-03-17,00:17:01,hydra0,CRON,2635,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1633,2021-03-17,00:25:01,hydra0,CRON,2833,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1634,2021-03-17,00:25:01,hydra0,CRON,2833,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1635,2021-03-17,00:35:01,hydra0,CRON,3083,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
1636,2021-03-17,00:35:01,hydra0,CRON,3083,pam_unix(cron:session): session closed for user root,c1256636,<*> session closed for user <*>,"['pam_unix(cron:session):', 'root']"
1637,2021-03-17,00:39:01,hydra0,CRON,3185,pam_unix(cron:session): session opened for user root by (uid=0),8fbc6c52,<*> session opened for user <*> by <*>,"['pam_unix(cron:session):', 'root', '(uid=0)']"
